high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15,jsd_layer_16,jsd_layer_17,jsd_layer_18,jsd_layer_19,jsd_layer_20,jsd_layer_21,jsd_layer_22,jsd_layer_23,jsd_layer_24,jsd_layer_25,jsd_layer_26,jsd_layer_27,jsd_layer_28,jsd_layer_29,jsd_layer_30,jsd_layer_31
anxious,fretful,123.36,-1,negative_emotions,0.4048468785111948,0.40217525287595834,0.3587860154529385,0.24778999507336172,0.22757531357815297,0.2174044780420159,0.20703340380695867,0.1822376989230724,0.18622229952296704,0.16134061220369494,0.15889440341001043,0.1666720365014869,0.16103335094158844,0.15522060850177227,0.14831865191299834,0.1374320167199972,0.12921813468956683,0.12900983544514794,0.12869140874705737,0.12304085149430487,0.09661806456726622,0.08849406135405073,0.07998011852114811,0.08274634290863576,0.08298829210941973,0.08738010628830653,0.08754984844578734,0.08845047851789936,0.09599561356305447,0.09183319741856158,0.061273771880980585,0.05097822411408916
mean,malevolent,316.04,-1,personality_traits,0.445681847962191,0.44188085493718443,0.4233270092711363,0.3640077232392759,0.3609800668166513,0.35324629301108845,0.36533242160792734,0.3774679391653531,0.38811107725290367,0.39217501022913004,0.3932735115661736,0.38809765605776647,0.40319531143149756,0.388403344139315,0.3882522295119434,0.3780214214624503,0.3578574129493767,0.34862523391477496,0.33140838534883266,0.3092571276257982,0.27969656899431705,0.2971399631695182,0.3024637546223716,0.29926335222666706,0.2918883211120379,0.2984462574269145,0.30032697406202014,0.3043478683754707,0.30766056878909487,0.30250136869242505,0.26599967908976996,0.22226508338933582
friendly,amiable,86.21,-1,personality_traits,0.43201369486487384,0.41869082448034417,0.38759764979167194,0.29924560020021673,0.25629208766651296,0.2582015453900682,0.24776901438333504,0.2587668733007545,0.2506201275686656,0.23079553669432984,0.23353099746051245,0.23888818644080256,0.2294137520493266,0.21654638016457073,0.22417915316633039,0.1944192146526219,0.17564310291888457,0.16689855734980932,0.15764339846048575,0.15164710212803073,0.12673643368295753,0.12359181519194473,0.12151244021141493,0.12567888108544695,0.11867654013742081,0.12092078399986504,0.12655448899022698,0.12709022942923995,0.13427220013953498,0.12835427710512717,0.10814101968910009,0.07731113178006109
barely,scarcely,11.24,-1,intensity,0.22401279550031847,0.1952177181650382,0.2074623491778218,0.15211898362126397,0.16103858780742947,0.15709738083010222,0.15649836702272057,0.15556950159281888,0.1653902368025486,0.15837094148574882,0.15310129398364786,0.16106589671872165,0.14903227707580632,0.15100201021077964,0.16326161231234446,0.1393083952770748,0.14205598236963862,0.1510601019322993,0.1606393900864102,0.14850383633506328,0.13637502065707927,0.11395386266074846,0.11229562105769167,0.11935832771676005,0.119115938586348,0.12413828842281642,0.12375773159127784,0.14094281914129714,0.1534994220328691,0.15007286125649977,0.1479573886387482,0.10633036662270091
perfect,flawless,42.24,-1,evaluative,0.4385037508278763,0.39282123133684094,0.35492007287029814,0.28865974952795914,0.2715380509426316,0.2635573879210903,0.2776133477847469,0.2979708357869636,0.3119049750459163,0.30197135887910154,0.331182298042004,0.3369654167591256,0.3460210255560235,0.3607550482238735,0.3805344431095886,0.38380559801343034,0.3797151399296821,0.36132277704128085,0.3665568863721298,0.35634901616523373,0.3198386315847451,0.3056448184885046,0.29311252635463786,0.29524410037029336,0.28026979292306003,0.266267032317297,0.2739099015787337,0.28760830358719813,0.28681243696300973,0.2969155836298166,0.2772026596106142,0.23134152912922992
smart,astute,70.85,-1,personality_traits,0.44768368560247507,0.40333354496363993,0.39678559221112364,0.31535533840887475,0.3104935745488245,0.27544147055937646,0.29165562805787726,0.27837574145139277,0.283718383876981,0.2714404296797931,0.28272140492596554,0.2832252705744793,0.27840164088050784,0.272719942623326,0.2680426495167916,0.2762837180694351,0.2610368040128683,0.2560211946512414,0.25311210294094105,0.2246194620306383,0.1976828734856183,0.19184282489028648,0.18001206748801918,0.1770885348123165,0.1813574751897933,0.18320582351322867,0.18234532129647965,0.20187480155106513,0.20346012783372713,0.21752482240370202,0.20270396366893834,0.14413644412096843
confused,bewildered,23.3,-1,cognitive_states,0.40464806553792776,0.3735789081540523,0.31033132102743144,0.19619734406647926,0.17488513982452222,0.157921384092367,0.1596068229749269,0.1446310945840763,0.1362548266979159,0.12210294710028452,0.12629243810610924,0.12437555525430746,0.12885576862870246,0.11660605008287488,0.12264611768456563,0.11282952207265429,0.11464838702441629,0.11371816955031847,0.1118086654605987,0.10116802620885323,0.08858816994484828,0.08095358124400107,0.07834654840140023,0.07736954619574504,0.07820234387970737,0.08333536978616501,0.0839926339513512,0.08742401549539805,0.08709943350107424,0.08866671893094419,0.06205093665995991,0.04737991407120749
guilty,remorseful,77.37,-1,social_emotions,0.38316298819350636,0.3785639235017634,0.3735257674421396,0.2753051761059576,0.27127132922240865,0.2410930331104143,0.2438320976861605,0.23320172897277403,0.23777374246385355,0.23240073819820545,0.23343087295126347,0.23006813015331956,0.2404533836918088,0.21366763106674538,0.21820768629891682,0.20433177133264308,0.19766799385223466,0.18074920162028585,0.18941548503056754,0.17246756325265367,0.13989826113053033,0.126387680741666,0.12664245093346832,0.13144528370113556,0.1296917623816854,0.14024505630132295,0.14346387588873727,0.14115993033114063,0.15124082048316648,0.1309834444803813,0.09897878777030841,0.07038042883987881
bad,dreadful,78.86,-1,evaluative,0.35169492308238315,0.3097273608842937,0.24032327771079032,0.18402775800933188,0.16321083609710269,0.17544654472226634,0.17366734074481066,0.1803151707064083,0.1801198186997531,0.17872039310463803,0.1803175991064543,0.17694771974297518,0.16435054903351068,0.16394919818448764,0.15593522154736583,0.14869643333649007,0.140805984339925,0.13436906432682802,0.1299701662863658,0.139651279639943,0.12029514447525816,0.10586325078406209,0.0983864705985569,0.09583938032523565,0.09748981370264825,0.10242990723659742,0.11028376599725237,0.10538995799666619,0.11706685215459196,0.11381829645253491,0.07953626074216164,0.06503973354933518
extremely,extraordinarily,30.29,-1,intensity,0.3325414610420292,0.271916253347533,0.2651136925460782,0.20242600266835467,0.20115920278005117,0.19394264743873835,0.19205004764239852,0.18795079928526826,0.18387899069936703,0.18753348232561232,0.1817745041613605,0.17611909294090058,0.1777995833552708,0.1684146261892147,0.16122774582678917,0.15216454559576847,0.15035463896105816,0.1356410454226353,0.12284648105969338,0.1188495877846923,0.10857063768522232,0.11083536070993594,0.09257965400847352,0.09064818757105164,0.09189138040550497,0.09053126058913634,0.08279131985353803,0.0886096667980963,0.09125654056247906,0.08361637094269772,0.07167934457605504,0.05651718176557041
