high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15
light,electromagnetic radiation,733.86,2.866,physics,0.4070033547245169,0.41884033582612124,0.41763290669450287,0.3929167281517155,0.40280911489440957,0.4049583645348652,0.4181303024419354,0.4211714566884828,0.40193343255674013,0.40482347234652477,0.38158400760802286,0.35283281316945814,0.32144369605760764,0.3083564344172084,0.31866530785602765,0.25869825883009145
freezing,solidification,25.05,1.399,chemistry,0.40924222203229677,0.3896821933653718,0.3779456208417482,0.3506515322054249,0.3617173544756788,0.3729987663569788,0.36848555440125774,0.3826183461339267,0.3628270822549361,0.3357905604735584,0.2863126597023292,0.28203134188804757,0.2694966128056943,0.2653943842129648,0.2731281537110644,0.23125003997450633
muscle,muscular tissue,236.46,2.374,anatomy,0.3217972680902902,0.34503336696136544,0.3241034024722588,0.28394880766202535,0.2746191214169641,0.25786048484526025,0.2615076850651516,0.27228454769889976,0.2518281034933677,0.24413053895806314,0.2120527424327805,0.21417210341556747,0.20617520000630435,0.20705900241081948,0.21972668859350655,0.22340402416124377
hurricane,tropical cyclone,23.3,1.367,phenomena,0.4101236475692348,0.3489047549696978,0.33446074150263605,0.27101730349417175,0.2508530310030163,0.23548247934913918,0.20951919125241794,0.20193198202258333,0.19699794664115522,0.1764835596399617,0.17830916740751585,0.167747743653892,0.14175546464612648,0.11942953318894615,0.11725667208613139,0.09326365643968185
deforestation,forest clearance,80.5,1.906,ecology,0.4219971876431238,0.41793680248637133,0.3954748187538766,0.3740690517296792,0.36974003635877006,0.36076418678832567,0.3478291536968796,0.35667158360988827,0.34269239887619574,0.32107911060518135,0.273155216111093,0.26272180940212864,0.23296180125399157,0.2303316688958311,0.2454003991916603,0.19508051853089714
star,celestial body,704.0,2.848,astronomy,0.4089489531329741,0.43129515070744756,0.4245106628551131,0.4202700275520672,0.4305707456611203,0.42814291270933436,0.4299406132443362,0.43117643222688384,0.4346985461611599,0.40847675474032197,0.3739272146395298,0.36233370775691887,0.33909505396372336,0.3242386708564319,0.3403722336792374,0.289623081829698
pressure,atmospheric pressure,196.92,2.294,physics,0.20878033021933265,0.2764888596657188,0.30583861493498055,0.28519143029085425,0.2840203198024823,0.281739085121102,0.27865948992480427,0.2822757926718579,0.2924860295828185,0.26345976451050895,0.2520856564649202,0.2194645523439671,0.22207193122429272,0.22434164199689907,0.25049278292306515,0.21715453950808872
motion,locomotion,64.24,1.808,physics,0.3790404528959744,0.3866227084642466,0.3832757651853758,0.3369990503327753,0.35178377443368963,0.3660516776719486,0.3769742527527726,0.3726341487052329,0.3621439419367555,0.3433122315669379,0.2998303981007031,0.27961295216624005,0.2661015792013742,0.27296191409672876,0.2958327581453843,0.24569487684908597
nebula,interstellar cloud,96.34,1.984,astronomy,0.42108355194095065,0.4078984835031616,0.4215860658594072,0.38045399675529,0.3732473767080762,0.360218330872246,0.34414642743296264,0.33631447308477436,0.3347820766320282,0.322800539805022,0.32156908711005583,0.3166921785584162,0.2951298041364505,0.29678175157523984,0.29765004941410284,0.27744114672199965
drought,aridity,89.35,1.951,phenomena,0.42838316355001277,0.4106614489719346,0.3899052680873287,0.35421711232671493,0.3357895911939822,0.32667708097427345,0.3340244595291231,0.33063209860691156,0.317338160130625,0.2884830409967274,0.24620503325757162,0.22171213479964388,0.19880047705962117,0.17987822044879714,0.18178458421526653,0.13826493773263426
