condition,ablate_layer,ablate_mode,rank,direction_type,layer,ablated_auroc,clean_auroc,auroc_drop,cosine_dist,euclidean_dist,output_kl
single_probe,5,single,1,probe,16,0.9111570247933883,0.9700413223140496,0.058884297520661266,0.0009808039119478806,10.326336860656738,0.0032317766454070807
single_probe,5,single,1,probe,17,0.909349173553719,0.9683626033057852,0.05901342975206614,0.0008276285021935337,10.918181419372559,0.0032317766454070807
single_probe,5,single,1,probe,18,0.9092200413223139,0.9661673553719008,0.05694731404958686,0.0007248424633892192,11.616302490234375,0.0032317766454070807
single_probe,5,single,1,probe,19,0.90625,0.9608729338842975,0.05462293388429751,0.0006422027282732001,12.245427131652832,0.0032317766454070807
single_probe,5,single,1,probe,20,0.9053460743801652,0.9607438016528926,0.055397727272727404,0.0005462808762723981,12.628459930419922,0.0032317766454070807
single_probe,5,single,1,probe,21,0.90625,0.9610020661157025,0.05475206611570249,0.0004970109381324805,12.829635620117188,0.0032317766454070807
single_probe,5,single,1,probe,22,0.9005681818181819,0.9545454545454546,0.05397727272727271,0.0004787595073248996,13.050711631774902,0.0032317766454070807
single_probe,5,single,1,probe,23,0.8997933884297521,0.9524793388429752,0.052685950413223104,0.0004850344586515565,13.211868286132812,0.0032317766454070807
single_probe,5,single,1,probe,24,0.8965650826446281,0.9489927685950414,0.05242768595041336,0.0004953423213539532,13.222308158874512,0.0032317766454070807
single_probe,5,single,1,probe,25,0.8892045454545454,0.9429235537190082,0.05371900826446274,0.0005269261704015094,13.301383972167969,0.0032317766454070807
single_probe,5,single,1,probe,26,0.8883006198347108,0.9418904958677685,0.05358987603305776,0.0005535287043724191,13.544995307922363,0.0032317766454070807
single_probe,5,single,1,probe,27,0.8883006198347108,0.9431818181818182,0.054881198347107474,0.0005642161772287935,13.699190139770508,0.0032317766454070807
single_probe,5,single,1,probe,28,0.8833935950413222,0.9381456611570248,0.0547520661157026,0.0006048771827459332,14.008163452148438,0.0032317766454070807
single_probe,5,single,1,probe,29,0.8766787190082646,0.9315599173553719,0.05488119834710736,0.000651944096123902,14.365111351013184,0.0032317766454070807
single_probe,5,single,1,probe,30,0.87474173553719,0.9270402892561983,0.05229855371900827,0.0007842605058610008,15.523426055908203,0.0032317766454070807
single_probe,5,single,1,probe,31,0.8658316115702479,0.9190340909090909,0.053202479338843034,0.003020125037478283,18.27914810180664,0.0032317766454070807
single_svd_k1,5,single,1,svd,0,0.899922520661157,0.899922520661157,0.0,0.00441990429886574,4.580940246582031,2.859337568283081
single_svd_k1,5,single,1,svd,1,0.9309142561983471,0.9309142561983471,0.0,0.0044314525333389865,6.002074241638184,2.859337568283081
single_svd_k1,5,single,1,svd,2,0.9482179752066116,0.9482179752066116,0.0,0.005059625127012413,9.017328262329102,2.859337568283081
single_svd_k1,5,single,1,svd,3,0.9511880165289256,0.9511880165289256,0.0,0.00649548041132153,9.122367858886719,2.859337568283081
single_svd_k1,5,single,1,svd,4,0.9595816115702479,0.9595816115702479,0.0,0.006248825163401195,8.847132682800293,2.859337568283081
single_svd_k1,5,single,1,svd,5,0.9639721074380165,0.9639721074380165,0.0,0.005923953747231869,9.086830139160156,2.859337568283081
single_svd_k1,5,single,1,svd,6,0.8225723140495869,0.9682334710743803,0.14566115702479343,0.004904402471156866,9.266271591186523,2.859337568283081
single_svd_k1,5,single,1,svd,7,0.8202479338842975,0.9706869834710745,0.150439049586777,0.005143871251961141,10.520413398742676,2.859337568283081
single_svd_k1,5,single,1,svd,8,0.8161157024793388,0.9730113636363638,0.1568956611570249,0.004821632616595961,11.164854049682617,2.859337568283081
single_svd_k1,5,single,1,svd,9,0.8168904958677686,0.975335743801653,0.15844524793388437,0.003870027661652231,11.68085765838623,2.859337568283081
single_svd_k1,5,single,1,svd,10,0.7959710743801653,0.9748192148760331,0.17884814049586772,0.00354942122031221,11.978458404541016,2.859337568283081
single_svd_k1,5,single,1,svd,11,0.8145661157024793,0.9744318181818182,0.15986570247933896,0.0035345398068359346,12.524588584899902,2.859337568283081
single_svd_k1,5,single,1,svd,12,0.8135330578512396,0.9739152892561984,0.16038223140495877,0.0036149415154970166,13.013375282287598,2.859337568283081
single_svd_k1,5,single,1,svd,13,0.8371642561983471,0.9728822314049588,0.13571797520661166,0.0033528708191616907,13.401984214782715,2.859337568283081
single_svd_k1,5,single,1,svd,14,0.8379390495867769,0.9715909090909091,0.13365185950413216,0.0028551416590125722,13.591371536254883,2.859337568283081
