condition,pct,seed,dataset,layer,n_ablated_per_layer,freq_auroc,freq_auroc_std,freq_accuracy
circuit_neg,50.0,0,emotion,2,4096,0.975803402646503,0.006909514889412871,0.917391304347826
circuit_neg,50.0,0,emotion,3,4096,0.9758034026465028,0.008055680813861042,0.9217391304347826
circuit_neg,50.0,0,emotion,4,4096,0.9814744801512287,0.006909514889412917,0.9217391304347826
circuit_neg,50.0,0,emotion,5,4096,0.980718336483932,0.008143916532528548,0.9304347826086957
circuit_neg,50.0,0,emotion,6,4096,0.9780718336483932,0.007232940064162188,0.9347826086956521
circuit_neg,50.0,0,emotion,7,4096,0.9765595463137997,0.007984390201112584,0.9391304347826088
circuit_neg,50.0,0,emotion,8,4096,0.9792060491493384,0.00560771152143338,0.9521739130434783
circuit_neg,50.0,0,emotion,9,4096,0.9799621928166351,0.004409037349599469,0.9260869565217392
circuit_neg,50.0,0,emotion,10,4096,0.9810964083175804,0.007272356923127168,0.9217391304347826
circuit_neg,50.0,0,emotion,11,4096,0.9844990548204159,0.0036655424252675555,0.9260869565217391
circuit_neg,50.0,0,emotion,12,4096,0.9841209829867676,0.003506093949147719,0.9260869565217391
circuit_neg,50.0,0,emotion,13,4096,0.9844990548204159,0.008736650289823317,0.9304347826086957
circuit_neg,50.0,0,emotion,14,4096,0.9822306238185256,0.007617936362801482,0.9086956521739131
circuit_neg,50.0,0,emotion,15,4096,0.9761814744801512,0.008161449204129654,0.8913043478260869
random,5.0,0,emotion,0,409,0.9716446124763705,0.011151516978262879,0.9304347826086955
random,5.0,0,emotion,1,409,0.9742911153119092,0.010799891763391887,0.9130434782608695
random,5.0,0,emotion,2,409,0.975803402646503,0.006909514889412871,0.917391304347826
random,5.0,0,emotion,3,409,0.9758034026465028,0.008055680813861042,0.9217391304347826
random,5.0,0,emotion,4,409,0.9814744801512287,0.006909514889412917,0.9217391304347826
random,5.0,0,emotion,5,409,0.980718336483932,0.008143916532528548,0.9304347826086957
random,5.0,0,emotion,6,409,0.9780718336483932,0.007232940064162188,0.9347826086956521
random,5.0,0,emotion,7,409,0.9765595463137997,0.007984390201112584,0.9391304347826088
random,5.0,0,emotion,8,409,0.9792060491493384,0.00560771152143338,0.9521739130434783
random,5.0,0,emotion,9,409,0.9799621928166351,0.004409037349599469,0.9260869565217392
