high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15
stubborn,obstinate,15.19,-1,personality_traits,0.3993731663848402,0.36700155665894124,0.32793905541921176,0.21461399923739793,0.17398318186947048,0.16994352338446486,0.14394318586622987,0.14998306375727455,0.14742807524697116,0.13777508371576924,0.12061846994741938,0.11027797485096161,0.11027255371884237,0.10193578241813739,0.11508283762820909,0.09988261924910519
happy,elated,148.95,-1,positive_emotions,0.4307485940280871,0.3760903736972334,0.32439724750023985,0.2825945164184723,0.2514995320963776,0.24313507994424152,0.24359876566058739,0.248134718894478,0.228255934134601,0.23130555552090887,0.21631669288541217,0.20795807199283073,0.2124609972731911,0.2040528577476861,0.23002468478272733,0.20837863227468678
very,exceedingly,362.23,-1,intensity,0.3155467870439743,0.25433726675987656,0.2513615787700054,0.229290692756962,0.24631658247968907,0.2171885567303267,0.20983711992213078,0.18649101765179868,0.15755163536180442,0.15389126790165641,0.14607409497074936,0.14799458257080877,0.14342486984764866,0.13955496226944508,0.13105282501172216,0.12215538665027542
brave,valiant,12.35,-1,personality_traits,0.41719088768511686,0.39316378799318535,0.31650420946801955,0.2393220998042005,0.21625783377115276,0.2013551787001118,0.196892988629007,0.19592365787713184,0.18278542167408707,0.17898536136719279,0.1585740739040376,0.15104288579559663,0.1323189201286633,0.12600332208251158,0.12245941300545363,0.10691626986311491
strong,vigorous,55.54,-1,physical_states,0.30714504707780443,0.24964424818302253,0.2516884145669115,0.2422483236636755,0.25263813570162513,0.2501926655377856,0.2592215993770962,0.2830333721485193,0.2944570598134722,0.2802042988149249,0.2421308948003278,0.2216310427270355,0.20666067955406398,0.19750199935292373,0.2101618511440076,0.19464491797541736
great,superb,41.33,-1,evaluative,0.31345610879524477,0.2272061931785049,0.16845505312953074,0.14998849596738645,0.15014580276341932,0.1531988108895615,0.14632401356908042,0.12932624031735887,0.1348845421427894,0.11194233432227317,0.10496003549665929,0.09804943755866813,0.10172707411380003,0.1065201157237044,0.10999340071902321,0.10134279449210624
slightly,marginally,29.7,-1,intensity,0.24976816827709916,0.21063839721830818,0.19400612057864183,0.17107592107374492,0.1600756733873666,0.15591317112468348,0.14717291920749917,0.13008712202486394,0.10867292676383732,0.0992643100225424,0.09753962514739559,0.09168205915306693,0.09769501011122753,0.08913033890553954,0.13615573670170739,0.09399981134470037
curious,inquisitive,23.02,-1,cognitive_states,0.4020894841603541,0.34795891663668344,0.29886587074327897,0.2373954060130905,0.22215881505730056,0.19788446025438028,0.20433560280513857,0.19214965710264348,0.17696796067938622,0.17303660949772126,0.16375766474366515,0.1612430435334502,0.13896720604008164,0.12842564767465822,0.1214797733300075,0.10615334021133413
grateful,appreciative,11.38,-1,social_emotions,0.35423331785619094,0.2635777427651253,0.24635827130425694,0.2004652741127862,0.19244875939069128,0.18691259257795856,0.17881502899215046,0.17376512620505913,0.17020161153811683,0.15642001299998856,0.13337646179662066,0.12623259450332444,0.11928989665323422,0.12359588178967723,0.12298859554887545,0.10582840923922843
rejected,spurned,51.19,-1,social_emotions,0.4325751742293362,0.3685113649396229,0.345911888302743,0.275834699705911,0.2525906722565068,0.24736243688394866,0.2380459179480524,0.22946177184157432,0.21740525940922045,0.20722601090831502,0.17979728959633515,0.1518982422050136,0.14131632583902765,0.14598728371562159,0.14857113017677764,0.12757506595024168
