condition,layer,n_ablated,ablate_layers,dataset,frequency_auroc,frequency_auroc_std,frequency_accuracy,semantic_auroc,semantic_auroc_std,semantic_accuracy,cosine_dist,euclidean_dist
affinity_5pct,3,2045,"11,12,13,14,15",emotion,0.9758034026465028,0.008055680813861042,0.9217391304347826,0.9679850668337511,0.015116488401560393,0.7663043478260869,0.09625433377413528,0.7937939763069153
affinity_5pct,4,2045,"11,12,13,14,15",emotion,0.9814744801512287,0.006909514889412917,0.9217391304347826,0.9609162881161237,0.018710199558709974,0.7663043478260869,0.07220342293493698,0.7928792834281921
affinity_5pct,5,2045,"11,12,13,14,15",emotion,0.9810964083175804,0.008621364272961321,0.9304347826086957,0.9647324691938179,0.016508087682972197,0.7717391304347825,0.07167250901528399,0.7910804748535156
affinity_5pct,6,2045,"11,12,13,14,15",emotion,0.9780718336483932,0.007232940064162188,0.9347826086956521,0.963904226712615,0.01700352601760568,0.7554347826086957,0.06518419706613832,0.8277750611305237
affinity_5pct,7,2045,"11,12,13,14,15",emotion,0.9765595463137997,0.007984390201112584,0.9391304347826088,0.9702420112781954,0.01297583165189563,0.7445652173913044,0.059238200023692955,0.8209770321846008
affinity_5pct,8,2045,"11,12,13,14,15",emotion,0.9792060491493384,0.00560771152143338,0.9521739130434783,0.9681009163533835,0.013933776418277147,0.7554347826086956,0.04401525932208539,0.8461008667945862
affinity_5pct,9,2045,"11,12,13,14,15",emotion,0.9795841209829866,0.004691748070317906,0.9260869565217392,0.9639704730576442,0.017054338213593628,0.7336956521739131,0.041334214702691496,0.8692182898521423
affinity_5pct,10,2045,"11,12,13,14,15",emotion,0.9810964083175804,0.007272356923127168,0.9217391304347826,0.9555673036758563,0.024564740012216278,0.7228260869565217,0.05401096058541399,1.0288944244384766
affinity_5pct,11,2045,"11,12,13,14,15",emotion,0.9810964083175804,0.00396525084374348,0.9260869565217391,0.948327850877193,0.03368134664899668,0.6956521739130435,0.047690200247170744,1.0517921447753906
affinity_5pct,12,2045,"11,12,13,14,15",emotion,0.9769376181474481,0.002778249235670928,0.9086956521739131,0.9336159408939014,0.04411664773189684,0.701086956521739,0.03983982564008859,1.097847580909729
affinity_5pct,13,2045,"11,12,13,14,15",emotion,0.9686200378071833,0.006720751922355834,0.8869565217391304,0.9171750992063492,0.0484126992442023,0.6793478260869565,0.03783609445627678,1.1629630327224731
affinity_5pct,14,2045,"11,12,13,14,15",emotion,0.9610586011342155,0.014276905548959745,0.8739130434782609,0.9076202876984127,0.05302148006137285,0.6847826086956522,0.030216004151538578,1.2338255643844604
affinity_5pct,15,2045,"11,12,13,14,15",emotion,0.9338374291115313,0.031901736271801824,0.8304347826086957,0.8942763810568087,0.046751160159835284,0.6739130434782609,0.00729327817229064,1.464004397392273
coverage_5pct,0,2045,"11,12,13,14,15",emotion,0.9716446124763705,0.011151516978262879,0.9304347826086955,0.9320498511904761,0.026491605929006002,0.6358695652173914,0.1585475337723775,0.9354777932167053
coverage_5pct,1,2045,"11,12,13,14,15",emotion,0.9742911153119092,0.010799891763391887,0.9130434782608695,0.9435682304720133,0.027752338342758295,0.6467391304347826,0.140446353827282,0.8604445457458496
