condition,ablate_layer,ablate_mode,rank,direction_type,layer,ablated_auroc,clean_auroc,auroc_drop,cosine_dist,euclidean_dist,output_kl
single_svd_k2,25,single,2,svd,9,0.9761105371900827,0.9761105371900827,0.0,0.034658825968567064,1.1960877180099487,0.24379995465278625
single_svd_k2,25,single,2,svd,10,0.9753357438016529,0.9753357438016529,0.0,0.038829731441544,1.2418791055679321,0.24379995465278625
single_svd_k2,25,single,2,svd,11,0.9733987603305785,0.9733987603305785,0.0,0.03602625518459468,1.286953091621399,0.24379995465278625
single_svd_k2,25,single,2,svd,12,0.96849173553719,0.96849173553719,0.0,0.02845527149014393,1.3933613300323486,0.24379995465278625
single_svd_k2,25,single,2,svd,13,0.9646177685950412,0.9646177685950412,0.0,0.0303857231553869,1.4911729097366333,0.24379995465278625
single_svd_k2,25,single,2,svd,14,0.9678460743801653,0.9678460743801653,0.0,0.033803787628951865,1.7086907625198364,0.24379995465278625
single_svd_k2,25,single,2,svd,15,0.9626807851239669,0.9626807851239669,0.0,0.03440843746719069,1.8865779638290405,0.24379995465278625
single_svd_k2,25,single,2,svd,16,0.9629390495867769,0.9629390495867769,0.0,0.03007578117315235,2.019895553588867,0.24379995465278625
single_svd_k2,25,single,2,svd,17,0.9655216942148761,0.9655216942148761,0.0,0.03599069337594896,2.3639683723449707,0.24379995465278625
single_svd_k2,25,single,2,svd,18,0.9664256198347108,0.9664256198347108,0.0,0.03262203781084516,2.5709071159362793,0.24379995465278625
single_svd_k2,25,single,2,svd,19,0.9613894628099173,0.9613894628099173,0.0,0.029070266102231734,2.763599395751953,0.24379995465278625
single_svd_k2,25,single,2,svd,20,0.9634555785123967,0.9634555785123967,0.0,0.028742042667821766,2.957430362701416,0.24379995465278625
single_svd_k2,25,single,2,svd,21,0.965779958677686,0.965779958677686,0.0,0.027036937806317773,3.2291362285614014,0.24379995465278625
single_svd_k2,25,single,2,svd,22,0.9647469008264463,0.9647469008264463,0.0,0.02425637308397388,3.423748254776001,0.24379995465278625
single_svd_k2,25,single,2,svd,23,0.9624225206611571,0.9624225206611571,0.0,0.020705731462802413,3.5320022106170654,0.24379995465278625
single_svd_k2,25,single,2,svd,24,0.962551652892562,0.962551652892562,0.0,0.018210087833760435,3.6989402770996094,0.24379995465278625
single_svd_k2,25,single,2,svd,25,0.9599690082644627,0.9599690082644627,0.0,0.017317756692359354,3.975242853164673,0.24379995465278625
single_svd_k2,25,single,2,svd,26,0.9590650826446281,0.962551652892562,0.0034865702479338623,0.014420896255157412,4.112486362457275,0.24379995465278625
single_svd_k2,25,single,2,svd,27,0.9581611570247933,0.9634555785123966,0.005294421487603285,0.012611285332660094,4.307703971862793,0.24379995465278625
single_svd_k2,25,single,2,svd,28,0.9599690082644627,0.9657799586776858,0.005810950413223104,0.010821105270736653,4.679491996765137,0.24379995465278625
single_svd_k2,25,single,2,svd,29,0.9612603305785123,0.9644886363636364,0.0032283057851240082,0.009544051988947921,4.867770671844482,0.24379995465278625
single_svd_k2,25,single,2,svd,30,0.9551911157024794,0.9602272727272727,0.00503615702479332,0.009449479767778657,5.232127666473389,0.24379995465278625
single_svd_k2,25,single,2,svd,31,0.9169679752066116,0.9262654958677686,0.009297520661157077,0.008901927477729443,6.9184489250183105,0.24379995465278625
single_svd_k4,25,single,4,svd,0,0.9258780991735537,0.9258780991735537,0.0,0.034792758894995446,0.2858494222164154,0.4579671621322632
