condition,ablate_layer,ablate_mode,rank,direction_type,layer,ablated_auroc,clean_auroc,auroc_drop,cosine_dist,euclidean_dist,output_kl
single_probe,7,single,1,probe,0,0.9354338842975206,0.9354338842975206,0.0,0.08608547876401407,0.5463799834251404,0.0046308645978569984
single_probe,7,single,1,probe,1,0.9518336776859504,0.9518336776859504,0.0,0.10951524075483032,0.5457249879837036,0.0046308645978569984
single_probe,7,single,1,probe,2,0.9585485537190082,0.9585485537190082,0.0,0.08634552918662275,0.571772575378418,0.0046308645978569984
single_probe,7,single,1,probe,3,0.9701704545454546,0.9701704545454546,0.0,0.08766121827772977,0.5497520565986633,0.0046308645978569984
single_probe,7,single,1,probe,4,0.9736570247933884,0.9736570247933884,0.0,0.0665161401733686,0.5673545598983765,0.0046308645978569984
single_probe,7,single,1,probe,5,0.9709452479338843,0.9709452479338843,0.0,0.07254770551354806,0.5727615356445312,0.0046308645978569984
single_probe,7,single,1,probe,6,0.9683626033057852,0.9683626033057852,0.0,0.06436627718324583,0.5854690670967102,0.0046308645978569984
single_probe,7,single,1,probe,7,0.9740444214876034,0.9740444214876034,0.0,0.061312926583215854,0.5965780019760132,0.0046308645978569984
single_probe,7,single,1,probe,8,0.6036931818181818,0.9740444214876034,0.37035123966942163,0.010515472566979711,0.3054705262184143,0.0046308645978569984
single_probe,7,single,1,probe,9,0.7784090909090908,0.9727530991735537,0.19434400826446285,0.011272136202523986,0.3570810854434967,0.0046308645978569984
single_probe,7,single,1,probe,10,0.8569214876033057,0.9732696280991735,0.11634814049586784,0.021199802061649953,0.4682137072086334,0.0046308645978569984
single_probe,7,single,1,probe,11,0.8742252066115702,0.965779958677686,0.09155475206611574,0.020201842563583705,0.5234497785568237,0.0046308645978569984
single_probe,7,single,1,probe,12,0.8944989669421487,0.9697830578512396,0.07528409090909094,0.023651361603363896,0.6112422943115234,0.0046308645978569984
single_probe,7,single,1,probe,13,0.8642820247933884,0.9598398760330578,0.09555785123966931,0.02050559174199129,0.6509214639663696,0.0046308645978569984
single_probe,7,single,1,probe,14,0.8828770661157025,0.9642303719008263,0.08135330578512379,0.014956056304340382,0.7165754437446594,0.0046308645978569984
single_probe,7,single,1,probe,15,0.84349173553719,0.9486053719008265,0.10511363636363646,0.0016356731648208278,1.1320089101791382,0.0046308645978569984
single_svd_k1,7,single,1,svd,0,0.9354338842975206,0.9354338842975206,0.0,0.08608547876401407,0.5463799834251404,0.048536431044340134
single_svd_k1,7,single,1,svd,1,0.9518336776859504,0.9518336776859504,0.0,0.10951524075483032,0.5457249879837036,0.048536431044340134
single_svd_k1,7,single,1,svd,2,0.9585485537190082,0.9585485537190082,0.0,0.08634552918662275,0.571772575378418,0.048536431044340134
single_svd_k1,7,single,1,svd,3,0.9701704545454546,0.9701704545454546,0.0,0.08766121827772977,0.5497520565986633,0.048536431044340134
single_svd_k1,7,single,1,svd,4,0.9736570247933884,0.9736570247933884,0.0,0.0665161401733686,0.5673545598983765,0.048536431044340134
single_svd_k1,7,single,1,svd,5,0.9709452479338843,0.9709452479338843,0.0,0.07254770551354806,0.5727615356445312,0.048536431044340134
single_svd_k1,7,single,1,svd,6,0.9683626033057852,0.9683626033057852,0.0,0.06436627718324583,0.5854690670967102,0.048536431044340134
single_svd_k1,7,single,1,svd,7,0.9740444214876034,0.9740444214876034,0.0,0.061312926583215854,0.5965780019760132,0.048536431044340134
single_svd_k1,7,single,1,svd,8,0.9631973140495868,0.9740444214876034,0.010847107438016645,0.048737869086843966,0.6197812557220459,0.048536431044340134
single_svd_k1,7,single,1,svd,9,0.9678460743801652,0.9727530991735537,0.004907024793388448,0.04136741554179557,0.6570705771446228,0.048536431044340134
single_svd_k1,7,single,1,svd,10,0.9661673553719009,0.9732696280991735,0.007102272727272596,0.05790550041938847,0.7819870114326477,0.048536431044340134
single_svd_k1,7,single,1,svd,11,0.9631973140495869,0.965779958677686,0.0025826446280990956,0.05220055976147142,0.8339228630065918,0.048536431044340134
single_svd_k1,7,single,1,svd,12,0.9648760330578513,0.9697830578512396,0.004907024793388337,0.05475953171845782,0.9144114255905151,0.048536431044340134
single_svd_k1,7,single,1,svd,13,0.9553202479338843,0.9598398760330578,0.0045196280991735005,0.04775358300304422,0.9663856029510498,0.048536431044340134
single_svd_k1,7,single,1,svd,14,0.9584194214876033,0.9642303719008263,0.005810950413222993,0.03259350390975735,1.0191556215286255,0.048536431044340134
single_svd_k1,7,single,1,svd,15,0.9402117768595041,0.9486053719008265,0.008393595041322421,0.003820420034948202,1.6692769527435303,0.048536431044340134
single_svd_k2,7,single,2,svd,0,0.9354338842975206,0.9354338842975206,0.0,0.08608547876401407,0.5463799834251404,0.08278505504131317
single_svd_k2,7,single,2,svd,1,0.9518336776859504,0.9518336776859504,0.0,0.10951524075483032,0.5457249879837036,0.08278505504131317
single_svd_k2,7,single,2,svd,2,0.9585485537190082,0.9585485537190082,0.0,0.08634552918662275,0.571772575378418,0.08278505504131317
