high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15,jsd_layer_16,jsd_layer_17,jsd_layer_18,jsd_layer_19,jsd_layer_20,jsd_layer_21,jsd_layer_22,jsd_layer_23,jsd_layer_24,jsd_layer_25,jsd_layer_26,jsd_layer_27,jsd_layer_28,jsd_layer_29,jsd_layer_30,jsd_layer_31
love,adore,84.28,1.926,emotional,0.4102298994109425,0.347461962899072,0.28889366172221553,0.22562780922907189,0.2468123256025006,0.26953692794599554,0.28298277410408423,0.2889238391137062,0.30612016216347593,0.31151967698190025,0.3069476866383706,0.32500229703211714,0.33236452343391304,0.3398371576416812,0.3270206784095279,0.33181930242498103,0.3270239447272745,0.3277312309725938,0.3156076748676513,0.28826456881292917,0.24681077674614743,0.24242749015812565,0.24367311670358502,0.2341306221498881,0.22937631790058563,0.24108992495826673,0.2385638918728315,0.23977568558643814,0.2376748081044887,0.22225527945976242,0.17586406943086097,0.1339446639093414
taste,savor,38.91,1.59,perception,0.4443605090776259,0.41296403521366787,0.36568266228825447,0.31517765021646216,0.33132393929210435,0.3173156048853198,0.32425746903573593,0.34031604103964797,0.35241848913891527,0.36341911756165995,0.364181456229631,0.36105417104231563,0.3773788493475214,0.3763663177119146,0.36704027996196503,0.3604989672175887,0.32968540199114515,0.31765649474161567,0.30999192749188675,0.2849012870150582,0.24312083186623407,0.23390272883758062,0.2534968270707608,0.2615502985122613,0.2667558263184671,0.27328757571442625,0.27825820533097656,0.26540781275524156,0.2602145926225572,0.24834700852955344,0.2006721457324609,0.1548762634467204
walk,ambulate,2296.95,3.361,movement,0.42535734691316235,0.4332897757395021,0.39389071590765745,0.3587837685727302,0.38172832591384215,0.38009850865084993,0.3767105947180275,0.38291747646670904,0.3925853264604566,0.3882563798669886,0.38976252557513347,0.3890186635922642,0.3854948079726772,0.3927857950152429,0.3842268162114535,0.3877845849018794,0.35129707601584426,0.33555778517486384,0.3202457293069428,0.3042917093849633,0.27580122202402635,0.27437490259039066,0.2944683681014765,0.30513168294345155,0.32942998313529864,0.34526193803571226,0.3594290940704904,0.36168863238944743,0.35345574620309106,0.3455414252604152,0.29716069874169426,0.23137832089166005
break,shatter,26.89,1.43,destruction,0.41895482767523684,0.42555888726114677,0.4014537831212325,0.3884314565313073,0.39771727476769425,0.4008568597771276,0.4367474707627883,0.4379661510100537,0.4465004205393545,0.4603076280037345,0.45981864517808124,0.45176697587403336,0.4620562884166576,0.4589485017577976,0.4578876928923592,0.45611912742695127,0.4494585852656813,0.4260557547995194,0.40770597165454714,0.39202107559951177,0.367353896278657,0.3767498352299626,0.3859034860270173,0.3992768039697413,0.40560927425174675,0.4086236655878815,0.41328380934267595,0.40161939420962567,0.3836955578628408,0.3511232025916977,0.3170644825854766,0.26855807751864075
guess,conjecture,34.82,1.542,cognitive,0.37458505073197146,0.352915133914116,0.3086436100344446,0.285670920400182,0.30796572033704067,0.31122162226956573,0.3475062370030283,0.37700313978372574,0.3762390218032943,0.3865669227710315,0.39494347228032156,0.3915257521549428,0.40705279732043564,0.40475366031952853,0.4062676391197887,0.39407416285701624,0.36991284615378234,0.35118817641253264,0.33808126291746576,0.3068630000284653,0.2655911334965071,0.266630194939761,0.2904056385204713,0.29960320402835117,0.307530069461029,0.3135429195102115,0.3175701235975499,0.3117383648782612,0.2980307055198884,0.2863024229835241,0.2458420755110451,0.18503214174643615
destroy,demolish,27.57,1.44,destruction,0.3720853944519211,0.3717291594181482,0.30370833679135356,0.2449337365694813,0.25480135580462865,0.24449680765031445,0.2566474184362675,0.2561728132169747,0.2536226307510527,0.23708983420510682,0.2444970528248911,0.23890920008179434,0.23963189374952226,0.24114895057187224,0.22724695724590266,0.23279216622912974,0.20993707545585294,0.19896755468450444,0.18736414210637448,0.16909595295765506,0.1480119248859561,0.1397791051893501,0.1474386588522697,0.15069123647154187,0.14490403556246134,0.14249746504316713,0.1496627178763454,0.13687564828832469,0.14826897461900995,0.1382573476916792,0.11374835064553218,0.0870931056678475
dance,cavort,252.26,2.402,movement,0.44452324032242196,0.4417899963764456,0.41899714097891094,0.3873538711175645,0.3989416251007357,0.3944808975966907,0.4155199212266095,0.4197623491457966,0.40996216999696244,0.42228821052521665,0.4241922320833623,0.41984888024452915,0.4299830369464617,0.4249929621735446,0.4093375148184307,0.40234577343038985,0.38715546250890853,0.3672718458037328,0.3498612469939521,0.32057128878060215,0.29213847633459467,0.2828241006958805,0.28030704491624947,0.2873873109757184,0.28612780487270834,0.3017276944234396,0.3117963765650345,0.30304666763112076,0.3053154181739214,0.29598337460600765,0.24476327694651273,0.2014879901942242
write,compose,24.83,1.395,creation,0.3244853357847226,0.2817525925424016,0.26906442752483384,0.21760505729473545,0.24473074407276812,0.27737420282335573,0.32263384557004615,0.35120158226546383,0.3399453640816172,0.3651343892366988,0.36353629387158193,0.3640690300382763,0.38709725473412004,0.368809671568019,0.3666263507253492,0.3658147053549033,0.32831520933527986,0.30253350722720024,0.28670162480302164,0.2605828504246325,0.22094783838418863,0.23882453136169243,0.24898000832170242,0.25829667202117,0.2589936410356132,0.26615271013280034,0.2813000827547504,0.25685597603139465,0.2609710128032102,0.23139689767991467,0.19069631480289334,0.13632380877809283
worry,fret,19.32,1.286,emotional,0.3490460487654247,0.3189744509642583,0.29528477759689326,0.25581278895139736,0.2989424999811403,0.31544039897840065,0.34095701520738486,0.365865497936078,0.3935838554552856,0.3915127526647696,0.393050822040652,0.4014368271421158,0.40389561315336936,0.4110376632400768,0.4026289206776102,0.39033792926971306,0.38891597553061186,0.3609306133731796,0.3431978767833056,0.3164358770937898,0.3038464256236707,0.3313106972212681,0.3410315673720603,0.3687423426784785,0.35761990639493324,0.37659315527921033,0.37920770392099545,0.36403276580927324,0.34948505051099343,0.32116239283016557,0.28455086956225206,0.22282504692837163
bite,gnaw,64.54,1.81,consumption,0.43224041060271734,0.4256117194627368,0.3960355967910755,0.3426852567300849,0.33742929046363146,0.3349641684660154,0.3731963617797084,0.37642907086016236,0.3792920455706392,0.37756271230412997,0.38698073118097126,0.3884854527601753,0.39657784256939055,0.3906838250168226,0.38210350224377954,0.3603845211636121,0.3359691162862082,0.30077430930046434,0.28076509203937133,0.2594402044060108,0.22660007020182454,0.24505829560591974,0.26454730848797725,0.27556878979477495,0.28730539876587424,0.2875737024526262,0.2942718611994566,0.27743619887043036,0.26642854874148425,0.24382113964423635,0.20874605477869523,0.16022684406895038
